author	description	retweet
Nina_NintyRobo	RT @dreamcasterguy: As a gift for my friend @NibrocRock I decided to make him a what if Odyssey inspired Paper Mario, most likely gonna… 	true
ben77_21	Beat Mario Odyssey! Is it my GOTY? 🤔🤔🤔🤔 https://t.co/ionucjRsnF	false
JulianSalinas	Super Mario Odyssey is my pick for Game of The Year @thegameawards - Live on December 7 https://t.co/V86JGiDw1G	false
Clement1194	I broke Darker Side of the Moon!  #SuperMarioOdyssey #NintendoSwitch https://t.co/lVOdU3JQkJ	false
Da_Shmexican	Super Mario Odyssey is my pick for Game of The Year @thegameawards - Live on December 7 https://t.co/iHYLprz8Jf	false
bryaant24	Super Mario Odyssey is my pick for Best Family Game @thegameawards - Live on December 7 https://t.co/cfz3at3Iav	false
shrizumalonito	When your goal is waiting but it's more of a challenge than you thought. #SuperMarioOdyssey #NintendoSwitch https://t.co/0jAjLQcmXi	false
YouOdysseyThis	RT @shrizumalonito: When your goal is waiting but it's more of a challenge than you thought. #SuperMarioOdyssey #NintendoSwitch https://t.c…	true
__caprica	Just looked back. I voted for Super Mario Odyssey in 2/3 of the categories it was nominated for. That game is masterful.	false
V0latileUnic0rn	RT @troyofathens: Nintendo knew before anyone @playoverwatch #SuperMarioOdyssey #overwatch https://t.co/9FtLSAL1v3	true
hg22088_	@akigutierrez1 @thegameawards We know Super Mario Odyssey is going to win. Why watch the show	false
JulianSalinas	Super Mario Odyssey is my pick for Best Score/Music @thegameawards - Live on December 7 https://t.co/YFrqoBNnMw  Sorry, Cuphead... Tough choice for me	false
TheYoungNeil	*swoon* #SuperMarioOdyssey #NintendoSwitch https://t.co/a1X5wYlyWl	false
Cyranek_	the graphics in super mario odyssey are insane 😍 https://t.co/CKwLixV13A	false
TheSonicKool	RT @RednekGamurz: >No Nier >No Sonic Mania Into the trash it goes. https://t.co/1tRaoiysNt	true
GxA_Ph1LdO	Beating up on Bowser! #SuperMarioOdyssey #NintendoSwitch https://t.co/dKpBKgjCbS	false
Dr_Klepto	RT @dreamcasterguy: As a gift for my friend @NibrocRock I decided to make him a what if Odyssey inspired Paper Mario, most likely gonna… 	true
NerdFromTheHerd	RT @Cyranek_: the graphics in super mario odyssey are insane 😍 https://t.co/CKwLixV13A	true
andevco	RT @NintendoAmerica: We're proud to have #SuperMarioOdyssey and The Legend of #Zelda: Breath of the Wild as two of @thegameawards' Game… 	true
GJealousy1	RT @OnlyAfroGames: A buggy incomplete physics engine early access game is probably going to beat both Zelda and Mario in goty. Let tha… 	true
lori_matsumoto	@PeterLasell Like 80% of my Twitter feed is obsessed with Mario Odyssey and the screenshots are so mind-bending that I'm kinda interested in the Switch now	false
GxA_Ph1LdO	Dr. Mario relaxing with his bird #SuperMarioOdyssey #NintendoSwitch https://t.co/YIpPoUacbQ	false
LMasayoshi	bad meme https://t.co/gXrgPUKvzG	false
PKSparkxx	I liked a @YouTube video https://t.co/gZGvksYVRV Super Mario Odyssey w/ @PKSparkxx! - #31 | "Lemme Try That Again..." (Gameplay	false
Ernie_AJ	RT @NintendoAmerica: We're proud to have #SuperMarioOdyssey and The Legend of #Zelda: Breath of the Wild as two of @thegameawards' Game… 	true
Fidelities	Mario looking 'Murican! #SuperMarioOdyssey #NintendoSwitch https://t.co/HXjGqEYihs	false
MaxManzer5	SUPER MARIO SUPER MEDLEY - A CAPpella Mario Odyssey - David Fowler https://t.co/GvobhlG6xv via @YouTube   If you like odyssey so much listen to this @alpharadtv	false
Bebothegreat803	RT @PKSparkxx: I liked a @YouTube video https://t.co/gZGvksYVRV Super Mario Odyssey w/ @PKSparkxx! - #31 | "Lemme Try That Again..." (Gamep…	true
LazyFish11	Oh man, Mario Odyssey is so much fun <3	false
VyrnAegis	RT @Anwonu: Nintendo teaching wrong things to kids #SuperMarioOdyssey #NintendoSwitch https://t.co/yhIAa5dVQW	true
D_E_M_O_N_I_C_A	i cannot stop playing mario odyssey	false
MaxManzer5	RT @MaxManzer5: SUPER MARIO SUPER MEDLEY - A CAPpella Mario Odyssey - David Fowler https://t.co/GvobhlG6xv via @YouTube   If you li… 	true
AntiyamiCraig	Changing game over to Super Mario Odyssey https://t.co/BHqPHJvHMc	false
Robotboi28	RT @AshHacks: Hey all, I think there's a chance #SuperMarioOdyssey will be finished tonight! Come join at https://t.co/xBCrn5dn8a… 	true
mrmvrvinjvmvl	RT @NintendoAmerica: GamesBeat calls it “…another Mario all-time classic…” Don’t miss Super Mario Odyssey.	true
XeviArbat	Wario :) #SuperMarioOdyssey #NintendoSwitch https://t.co/YzZD1dn6zh	false
Fidelities	What a view from the top of New Donk City. #SuperMarioOdyssey #NintendoSwitch https://t.co/qRNTdH66Lu	false
olioliolivine	Waking up after 1 hr of sleep to goto class #SuperMarioOdyssey #NintendoSwitch https://t.co/q2CZsagd3m	false
YouOdysseyThis	RT @olioliolivine: Waking up after 1 hr of sleep to goto class #SuperMarioOdyssey #NintendoSwitch https://t.co/q2CZsagd3m	true
GxA_Ph1LdO	Still one of the coolest things in a game #SuperMarioOdyssey #NintendoSwitch https://t.co/ykMWHQ5qoL	false
EternalDM	I liked a @YouTube video https://t.co/gsrptkczxM SUPER MARIO ODYSSEY (Honest Game Trailers)	false
WeWuzJejus	RT @Cyranek_: the graphics in super mario odyssey are insane 😍 https://t.co/CKwLixV13A	true
HypraSeaPea	RT @dokodonmystery: (mario odyssey spoilers) https://t.co/tipjxODx06	true
FeastOfVSenses	RT @OnlyAfroGames: A buggy incomplete physics engine early access game is probably going to beat both Zelda and Mario in goty. Let tha… 	true
AmazonBay4u	#eBay #retrogaming Super Mario Odyssey (Nintendo Switch, 2017) BRAND NEW: $50.00 End Date: Thursday Dec-14-2017 19:11:16 PST Buy It Now for only: $50.00 Buy It Now | Add to watch list https://t.co/2azScQmP3T #retroconsoles #Sale	false
YD2017_	what crap is this? get thAT SHIT OUTTA HERE #SuperMarioOdyssey https://t.co/ux3y9f3HLE	false
YouOdysseyThis	RT @YD2017_: what crap is this? get thAT SHIT OUTTA HERE #SuperMarioOdyssey https://t.co/ux3y9f3HLE	true
SafetySebbylol	#SuperMarioOdyssey Fun costume combination list by me coming soon! but in the meantime i made this snapshot. https://t.co/49DKR9swYn	false
ricardo65737043	another one #SuperMarioOdyssey #NintendoSwitch https://t.co/dxQQrWEuI9	false
DewDummy	I FINALLY MADE THE JUMP #SuperMarioOdyssey #NintendoSwitch https://t.co/shwwAxHJAz	false
MrParody8	I added a video to a @YouTube playlist https://t.co/oUA6bhExHy Super Mario Odyssey - Jump Up, Super Star! (Remix feat. Jenny)	false
TonyTehTowel	WOW theres shit to unlock in mario odyssey for another several hundred moons  apparently you can just buy moons but still	false
reneIsalazar	whats that sound? #SuperMarioOdyssey #NintendoSwitch https://t.co/HUvFgwdsbv	false
Flintgold1	RT @AdamRoffel: It's all about the post game people! My 10/10 #Review for #SuperMarioOdyssey on #NintendoSwitch! @NintendoCanada… 	true
tonedeaftimmy	that feeling when you finally beat the bullet jump moon #SuperMarioOdyssey #NintendoSwitch https://t.co/hHYkVjL2Gm	false
Spidahman8179	RT @troyofathens: Nintendo knew before anyone @playoverwatch #SuperMarioOdyssey #overwatch https://t.co/9FtLSAL1v3	true
villagerboy527	RT @akfamilyhomeak: nice #SuperMarioOdyssey #NintendoSwitch https://t.co/iqyBVLtj2x	true
NabStew	I liked a @YouTube video https://t.co/mkB4kY5rDT SUPER MARIO ODYSSEY Part 10 - GIANT DRAGON FIGHT - OMG!	false
OshawatYT	RT @Cyranek_: the graphics in super mario odyssey are insane 😍 https://t.co/CKwLixV13A	true
DynamicLexi	RT @OnlyAfroGames: A buggy incomplete physics engine early access game is probably going to beat both Zelda and Mario in goty. Let tha… 	true
xyrothe	RT @Cyranek_: the graphics in super mario odyssey are insane 😍 https://t.co/CKwLixV13A	true
owlofscowl	I really want to keep playing Super Mario Odyssey but I have spent DAYS trying to get up this goddamn food mountain and this might be it for me.	false
reneIsalazar	Indiana Jones style #SuperMarioOdyssey #NintendoSwitch https://t.co/iuW9xJPA9n	false
RRIVERA992011	I liked a @YouTube video https://t.co/Szg0cEitle Super Mario Odyssey | Bowser's Kingdom - All Power Moons & Oblong Coins	false
kazrisk	Here are my votes for @TheGameAwards!   Game of the Year: #SuperMarioOdyssey (Really hard to decide on this one, and I was going with #Horizon up until the last minute. Horizon is definitely my second pick - above Zelda.)  Best Game Direction: #TheLegendofZeldaBreathoftheWild  /1	false
erdahlj	surprises everywhere you look in this game #SuperMarioOdyssey #NintendoSwitch https://t.co/QijxnkA0OW	false
YouOdysseyThis	RT @erdahlj: surprises everywhere you look in this game #SuperMarioOdyssey #NintendoSwitch https://t.co/QijxnkA0OW	true
thanuz	RT @NintendoAmerica: We're proud to have #SuperMarioOdyssey and The Legend of #Zelda: Breath of the Wild as two of @thegameawards' Game… 	true
snapassassin777	Check this amazing streamer out drop by and say hi or lurk https://t.co/fvrOhZBM6z	false
Tom_of_sharks	Gonna try to beat Mario Odyssey tonight and... resist my irresistible urge to play Golf Story 🤤	false
WrathOf314	RT @Chalgyr: Super Mario Odyssey - Switch Review https://t.co/dM3sHflBhj To the surprise of nobody, this #Switch title is pretty… 	true
StradAlf	RT @NintendoAmerica: We're proud to have #SuperMarioOdyssey and The Legend of #Zelda: Breath of the Wild as two of @thegameawards' Game… 	true
roboptera	marv unleashes his best mario impression in celebration of mario odyssey #powerrangers #hyperforce	false
xurkitree	Super Mario Odyssey is my pick for Game of The Year @thegameawards - Live on December 7 https://t.co/JnVJOIQtDU	false
kazrisk	@thegameawards Best Narrative: Horizon Zero Dawn - I've never played a story like #HorizonZeroDawn. It was perfect, and whenever Horizon 2 is announced it'll be my most anticipated story sequel I think I've ever had.  Best Art Direction: #Cuphead Best Score/Music: #SuperMarioOdyssey  /2	false
sevengranddad92	@bobnpig99 @DataBase_LDB Yeah, but a lot of people think that way.  Imagine if Donald Trump got his hands on Mario Odyssey & publicized that.	false
jc_chamberlain	I thought I had grown beyond the phase of my youth where video games made me slam the couch and cry out in frustration, but no. The Darker Side of the Moon level in Super Mario Odyssey has taken that from me.	false
PwnMaster23	self-tenderizing sheep #SuperMarioOdyssey #NintendoSwitch https://t.co/KfIqWrRonj	false
onlyonecalorie	not bad... #SuperMarioOdyssey #NintendoSwitch https://t.co/jdkM03JK6p	false
YouOdysseyThis	RT @onlyonecalorie: not bad... #SuperMarioOdyssey #NintendoSwitch https://t.co/jdkM03JK6p	true
SymmetryEternal	Super Mario Odyssey is my pick for Best Score/Music @thegameawards - Live on December 7 https://t.co/3eqy9gLOl3	false
VaudeInfluence	RT @NintendoAmerica: We're proud to have #SuperMarioOdyssey and The Legend of #Zelda: Breath of the Wild as two of @thegameawards' Game… 	true
ph15h	Finally finished #SuperMarioOdyssey . Overall a good game, but some very EHH decisions.  1. Gating moons with those silver cubes 2. Major Sonic 06 vibes from the people in Metro Kingdom and a late game boss. 3. Motion controls  4. Some very unfun moons	false
LouardOnGames	RT @britishgaming: Every year I like to round up clever bits of game design and innovations from that year’s games. Looking for ideas… 	true
LiveGamerTweets	look at me, I turned myself into a cactus, Toad. I'm Cactus Mario! #SuperMarioOdyssey #NintendoSwitch https://t.co/GbKMGa9vxb	false
YouOdysseyThis	RT @LiveGamerTweets: look at me, I turned myself into a cactus, Toad. I'm Cactus Mario! #SuperMarioOdyssey #NintendoSwitch https://t.co/GbK…	true
SymmetryEternal	Super Mario Odyssey is my pick for Best Audio Design @thegameawards - Live on December 7 https://t.co/3eqy9gLOl3	false
DogCatToys	How to Draw Mario Odyssey #23 | Drawing Coloring Pages for Kids https://t.co/Gikie860RN	false
baseblade	Super Mario Odyssey Wooded Kingdom 7th and Last Part (see told ya(: https://t.co/TitvtJ4ZXI via @YouTube	false
Luca_Twittet	#SuperMarioOdyssey #NintendoSwitch Put it into you`re Pasta! https://t.co/WRawK5fhuk	false
xurkitree	Super Mario Odyssey is my pick for Best Score/Music @thegameawards - Live on December 7 https://t.co/JnVJOIQtDU	false
perezmoses65	I was tired ok? #SuperMarioOdyssey #nintendoswitch #nintendo #switch #mario https://t.co/ChDQPILA1i	false
YouOdysseyThis	RT @Luca_Twittet: #SuperMarioOdyssey #NintendoSwitch Put it into you`re Pasta! https://t.co/WRawK5fhuk	true
BahamutSin27	RT @Alcoholikaust: Yakuza 0 Divinity OS 2 Mario Odyssey Prey Dead Cells Cuphead Asscreed Oranges Botw Wolf II The Evil Within 2 Edith… 	true
TheLitt_rodd	I liked a @YouTube video https://t.co/MCKXa5awCH NEW DANK CITY | Super Mario Odyssey - Part 4	false
XDronn	Mario, are you ok...? #SuperMarioOdyssey #NintendoSwitch https://t.co/KNjkZP82Ul	false
3drinioli	@NintendoAmerica please release the mario odyssey ost on itunes	false
DlERDRE	RT @NinWire: A new glitch discovered in Super Mario Odyssey allows Cappy to kill Mario. Watch the glitch in action here:… 	true
olioliolivine	"Major Zero I'm at the drop zone" #SuperMarioOdyssey #NintendoSwitch https://t.co/3H9TJfizdL	false
ajcworld	RT @NintendoAmerica: Make sure you’re prepared for your journey in #SuperMarioOdyssey with the wedding version #amiibo of Mario, Princes… 	true
xurkitree	Super Mario Odyssey is my pick for Best Action/Adventure Game @thegameawards - Live on December 7 https://t.co/JnVJOIQtDU	false
AmazonBay4u	#eBay #retrogaming Super Mario Odyssey (Nintendo Switch, 2017) - Excellent Condition: $49.95 End Date: Thursday Dec-14-2017 19:16:17 PST Buy It Now for only: $49.95 Buy It Now | Add to watch list https://t.co/8PZlg0VqGW #retroconsoles #Sale https://t.co/KNQbZDxYw5	false
NokodaHere	RT @hawtlava666: Um, I think I might have broken Mario... #SuperMarioOdyssey #NintendoSwitch https://t.co/6yQirv6bvz	true
AmazonBay4u	#eBay #ps4 #xbone Nintendo Switch Console w/ Super Mario Odyssey Mario Kart 8 Deluxe lot games: $405.00 End Date: Friday Nov-17-2017 17:17:32 PST Buy It Now for only: $405.00 Buy It Now | Add to watch list https://t.co/EnPxtStLHB #gamer #Sale https://t.co/qsipd2Q164	false
ZootSuitZombie	RT @forwardbackward: Took a long time to pull this one off. #SuperMarioOdyssey #NintendoSwitch https://t.co/6OO6ewJ34j	true
goodcheapfun	How it is done #perfectcircle #SuperMarioOdyssey #NintendoSwitch https://t.co/YjGRwbTMWJ	false
_Obsessor	To everyone who wanted to know, the little hat ghosts in Mario Odyssey are called Bonneters	false
Luca_Twittet	BUY IT IN NINTENDO STORE!!! #SuperMarioOdyssey #NintendoSwitch https://t.co/5ZGMXLM05p	false
weebxdweeb	RT @Cyranek_: the graphics in super mario odyssey are insane 😍 https://t.co/CKwLixV13A	true
SamMetamo	I must say that Bowser had excellent taste in aesthetics this time #SuperMarioOdyssey #NintendoSwitch https://t.co/IrVuBcsago	false
aeriums	Picking between Zelda BOTW and Mario Odyssey has been the hardest decision this year!! Making me pick between NieR and Persona5 is just cruel haha😭 #TheGameAwards2017	false
StevenXClontz	2hr4min Any%... probably gonna have to learn some routes if I want to improve much more. #SuperMarioOdyssey #NintendoSwitch https://t.co/Gdhh11Q8te	false
AsgoreCreemurr	RT @MGDShark: I'll admit that Mario pulls pulls off the look strangely well. #SuperMarioOdyssey #NintendoSwitch https://t.co/oCPQWXI6UH	true
NerdCaveVids	We talk #Hellblade #TheLastOfUs2 #SpiderMan #PS4 #NintendoSwitch #SuperMarioOdyssey #AssassinsCreed and more https://t.co/aJ4hvtINnI	false
MisfitTroy	Super Mario Odyssey is my pick for Game of The Year @thegameawards - https://t.co/h9ck1OsQCH Basically, FUCK BREATH OF THE WILD!	false
NokodaHere	RT @Someguy314: spoiler #SuperMarioOdyssey #NintendoSwitch https://t.co/PEZoia2gdd	true
Genowhirl910	Mario thinks this is a good place to nap... Cappy's not so sure... #SuperMarioOdyssey #NintendoSwitch https://t.co/qWcLV9rVyh	false
YouOdysseyThis	RT @Genowhirl910: Mario thinks this is a good place to nap... Cappy's not so sure... #SuperMarioOdyssey #NintendoSwitch https://t.co/qWcLV9…	true
NewkleaVEVO	RT @Cyranek_: the graphics in super mario odyssey are insane 😍 https://t.co/CKwLixV13A	true
Valdez_Steven	RT @NinSwitchNews: "@TheGameAwards is proud to announce the 102 games and individuals nominated for this year’s awards." →… 	true
BasedKev	Thanks for confirming my sexual status https://t.co/At05YkYEhr	false
rsin31800	Good morning Mario #SuperMarioOdyssey #NintendoSwitch https://t.co/GgOFQ1AgYc	false
_kaburi_	Easily 28% of my Super Mario Odyssey experience has consisted of screaming at the fucking camera to cooperate.	false
MysterionPLS	Super Mario Odyssey is my pick for Game of The Year @thegameawards - Live on December 7 https://t.co/489uCf0Adm	false
Wembembo	movement is too good in #SuperMarioOdyssey #NintendoSwitch https://t.co/ZFEz5KdFHo	false
ChrisLondonFilm	Mario Odyssey is 100% complete.  Time to start working on those last 250 Koroks again.	false
TUSHARZOPE2	RT @Gadgets360: Is this the best Mario game ever? https://t.co/iMvwSKv23B	true
